"Time","A4260511","X"
09:00:00 08/03/2016,3564,1
09:00:00 09/03/2016,3273.5,1
09:00:00 10/03/2016,3142.5,1
09:00:00 11/03/2016,3086.5,1
09:00:00 12/03/2016,3092.5,1
09:00:00 13/03/2016,3059,1
09:00:00 14/03/2016,3009,1
09:00:00 15/03/2016,2987,1
09:00:00 16/03/2016,3037,1
09:00:00 17/03/2016,3143,1
09:00:00 18/03/2016,3049,1
09:00:00 19/03/2016,2926.5,1
09:00:00 20/03/2016,2948.5,1
09:00:00 21/03/2016,3015,1
09:00:00 22/03/2016,3092.5,1
09:00:00 23/03/2016,3081,1
09:00:00 24/03/2016,3042,1
09:00:00 25/03/2016,3237,1
09:00:00 26/03/2016,3470.5,1
09:00:00 27/03/2016,3503.5,1
09:00:00 28/03/2016,3610,1
09:00:00 29/03/2016,3828.5,1
09:00:00 30/03/2016,4030,1
09:00:00 31/03/2016,4127.5,1
09:00:00 01/04/2016,4030.5,1
09:00:00 02/04/2016,3879.5,1
09:00:00 03/04/2016,3792,1
09:00:00 04/04/2016,3588.5,1
09:00:00 05/04/2016,3248,1
09:00:00 06/04/2016,2983.5,1
09:00:00 07/04/2016,2914,1
09:00:00 08/04/2016,2445.5,1
09:00:00 09/04/2016,1848.5,1
09:00:00 10/04/2016,1683,1
09:00:00 11/04/2016,1666.5,1
09:00:00 12/04/2016,1478.5,1
09:00:00 13/04/2016,1232,1
09:00:00 14/04/2016,1190.5,1
09:00:00 15/04/2016,1246.5,1
09:00:00 16/04/2016,1360.5,1
09:00:00 17/04/2016,1349.5,1
09:00:00 18/04/2016,1242,1
09:00:00 19/04/2016,1249.5,1
09:00:00 20/04/2016,1345,1
09:00:00 21/04/2016,1345,1
09:00:00 22/04/2016,1284.5,1
09:00:00 23/04/2016,1273.5,1
09:00:00 24/04/2016,1280.5,1
09:00:00 25/04/2016,1273.5,1
09:00:00 26/04/2016,1242,1
09:00:00 27/04/2016,1170.5,1
09:00:00 28/04/2016,1136.5,1
09:00:00 29/04/2016,1292,1
09:00:00 30/04/2016,1252.5,1
09:00:00 01/05/2016,886.5,1
09:00:00 02/05/2016,736.5,1
09:00:00 03/05/2016,758,1
09:00:00 04/05/2016,775,1
09:00:00 05/05/2016,819.5,1
09:00:00 06/05/2016,822.5,1
09:00:00 07/05/2016,831,1
09:00:00 08/05/2016,833.5,1
09:00:00 09/05/2016,915,1
09:00:00 10/05/2016,909.5,1
09:00:00 11/05/2016,799.5,1
09:00:00 12/05/2016,740.5,1
09:00:00 13/05/2016,728.5,1
09:00:00 14/05/2016,761.5,1
09:00:00 15/05/2016,736,1
09:00:00 16/05/2016,716,1
09:00:00 17/05/2016,713.5,1
09:00:00 18/05/2016,725,1
09:00:00 19/05/2016,736,1
09:00:00 20/05/2016,736,1
09:00:00 21/05/2016,722.5,1
09:00:00 22/05/2016,700.5,1
09:00:00 23/05/2016,705.5,1
09:00:00 24/05/2016,733,1
09:00:00 25/05/2016,758.5,1
09:00:00 26/05/2016,805,1
