"Time","A4260512","X"
09:00:00 16/03/2016,16.315,1
09:00:00 17/03/2016,16.316,1
09:00:00 18/03/2016,16.319,1
09:00:00 19/03/2016,16.305,1
09:00:00 20/03/2016,16.303,1
09:00:00 21/03/2016,16.302,1
09:00:00 22/03/2016,16.313,1
09:00:00 23/03/2016,16.315,1
09:00:00 24/03/2016,16.309,1
09:00:00 25/03/2016,16.305,1
09:00:00 26/03/2016,16.305,1
09:00:00 27/03/2016,16.306,1
09:00:00 28/03/2016,16.312,1
09:00:00 29/03/2016,16.321,1
09:00:00 30/03/2016,16.343,1
09:00:00 31/03/2016,16.366,1
09:00:00 01/04/2016,16.4,1
09:00:00 02/04/2016,16.409,1
09:00:00 03/04/2016,16.405,1
09:00:00 04/04/2016,16.406,1
09:00:00 05/04/2016,16.391,1
09:00:00 06/04/2016,16.361,1
09:00:00 07/04/2016,16.341,1
09:00:00 08/04/2016,16.344,1
09:00:00 09/04/2016,16.342,1
09:00:00 10/04/2016,16.329,1
09:00:00 11/04/2016,16.316,1
09:00:00 12/04/2016,16.31,1
09:00:00 13/04/2016,16.311,1
09:00:00 14/04/2016,16.308,1
09:00:00 15/04/2016,16.303,1
09:00:00 16/04/2016,16.305,1
09:00:00 17/04/2016,16.308,1
09:00:00 18/04/2016,16.312,1
09:00:00 19/04/2016,16.309,1
09:00:00 20/04/2016,16.307,1
09:00:00 21/04/2016,16.31,1
09:00:00 22/04/2016,16.306,1
09:00:00 23/04/2016,16.311,1
09:00:00 24/04/2016,16.318,1
09:00:00 25/04/2016,16.32,1
09:00:00 26/04/2016,16.321,1
09:00:00 27/04/2016,16.304,1
09:00:00 28/04/2016,16.283,1
09:00:00 29/04/2016,16.272,1
09:00:00 30/04/2016,16.312,1
09:00:00 01/05/2016,16.356,1
09:00:00 02/05/2016,16.347,1
09:00:00 03/05/2016,16.335,1
09:00:00 04/05/2016,16.339,1
09:00:00 05/05/2016,16.332,1
09:00:00 06/05/2016,16.332,1
09:00:00 07/05/2016,16.33,1
09:00:00 08/05/2016,16.329,1
09:00:00 09/05/2016,16.333,1
09:00:00 10/05/2016,16.33,1
09:00:00 11/05/2016,16.324,1
09:00:00 12/05/2016,16.33,1
09:00:00 13/05/2016,16.329,1
09:00:00 14/05/2016,16.331,1
09:00:00 15/05/2016,16.33,1
09:00:00 16/05/2016,16.325,1
09:00:00 17/05/2016,16.328,1
09:00:00 18/05/2016,16.326,1
09:00:00 19/05/2016,16.327,1
09:00:00 20/05/2016,16.328,1
09:00:00 21/05/2016,16.331,1
09:00:00 22/05/2016,16.333,1
09:00:00 23/05/2016,16.329,1
09:00:00 24/05/2016,16.327,1
09:00:00 25/05/2016,16.334,1
09:00:00 26/05/2016,16.351,1
09:00:00 27/05/2016,16.362,1
09:00:00 28/05/2016,16.361,1
09:00:00 29/05/2016,16.35,1
09:00:00 30/05/2016,16.344,1
09:00:00 31/05/2016,16.341,1
09:00:00 01/06/2016,16.342,1
09:00:00 02/06/2016,16.345,1
09:00:00 03/06/2016,16.342,1
09:00:00 04/06/2016,16.337,1
09:00:00 05/06/2016,16.336,1
09:00:00 06/06/2016,16.34,1
09:00:00 07/06/2016,16.339,1
09:00:00 08/06/2016,16.338,1
09:00:00 09/06/2016,16.345,1
09:00:00 10/06/2016,16.331,1
09:00:00 11/06/2016,16.327,1
09:00:00 12/06/2016,16.325,1
09:00:00 13/06/2016,16.33,1
09:00:00 14/06/2016,16.332,1
09:00:00 15/06/2016,16.33,1
09:00:00 16/06/2016,16.33,1
09:00:00 17/06/2016,16.329,1
09:00:00 18/06/2016,16.331,1
09:00:00 19/06/2016,16.334,1
09:00:00 20/06/2016,16.33,1
09:00:00 21/06/2016,16.327,1
09:00:00 22/06/2016,16.322,1
09:00:00 23/06/2016,16.315,1
09:00:00 24/06/2016,16.314,1
09:00:00 25/06/2016,16.308,1
09:00:00 26/06/2016,16.315,1
09:00:00 27/06/2016,16.318,1
09:00:00 28/06/2016,16.319,1
09:00:00 29/06/2016,16.32,1
09:00:00 30/06/2016,16.321,1
09:00:00 01/07/2016,16.317,1
09:00:00 02/07/2016,16.315,1
09:00:00 03/07/2016,16.311,1
09:00:00 04/07/2016,16.313,1
09:00:00 05/07/2016,16.32,1
09:00:00 06/07/2016,16.34,1
09:00:00 07/07/2016,16.385,1
09:00:00 08/07/2016,16.43,1
09:00:00 09/07/2016,16.453,1
09:00:00 10/07/2016,16.455,1
09:00:00 11/07/2016,16.461,1
09:00:00 12/07/2016,16.433,1
09:00:00 13/07/2016,16.41,1
09:00:00 14/07/2016,16.421,1
09:00:00 15/07/2016,16.426,1
09:00:00 16/07/2016,16.433,1
09:00:00 17/07/2016,16.441,1
09:00:00 18/07/2016,16.449,1
09:00:00 19/07/2016,16.45,1
09:00:00 20/07/2016,16.453,1
09:00:00 21/07/2016,16.451,1
09:00:00 22/07/2016,16.449,1
09:00:00 23/07/2016,16.412,1
09:00:00 24/07/2016,16.403,1
09:00:00 25/07/2016,16.418,1
09:00:00 26/07/2016,16.399,1
09:00:00 27/07/2016,16.396,1
09:00:00 28/07/2016,16.373,1
09:00:00 29/07/2016,16.375,1
09:00:00 30/07/2016,16.358,1
09:00:00 31/07/2016,16.375,1
09:00:00 01/08/2016,16.412,1
09:00:00 02/08/2016,16.422,1
09:00:00 03/08/2016,16.442,1
09:00:00 04/08/2016,16.468,1
09:00:00 05/08/2016,16.49,1
09:00:00 06/08/2016,16.469,1
09:00:00 07/08/2016,16.454,1
09:00:00 08/08/2016,16.451,1
09:00:00 09/08/2016,16.429,1
09:00:00 10/08/2016,16.414,1
09:00:00 11/08/2016,16.415,1
09:00:00 12/08/2016,16.406,1
09:00:00 13/08/2016,16.397,1
09:00:00 14/08/2016,16.41,1
09:00:00 15/08/2016,16.428,1
09:00:00 16/08/2016,16.45,1
09:00:00 17/08/2016,16.469,1
09:00:00 18/08/2016,16.504,1
09:00:00 19/08/2016,16.536,1
09:00:00 20/08/2016,16.564,1
09:00:00 21/08/2016,16.581,1
09:00:00 22/08/2016,16.59,1
09:00:00 23/08/2016,16.597,1
09:00:00 24/08/2016,16.612,1
09:00:00 25/08/2016,16.666,1
09:00:00 26/08/2016,16.701,1
09:00:00 27/08/2016,16.737,1
09:00:00 28/08/2016,16.754,1
09:00:00 29/08/2016,16.772,1
09:00:00 30/08/2016,16.775,1
09:00:00 31/08/2016,16.76,1
09:00:00 01/09/2016,16.743,1
09:00:00 02/09/2016,16.732,1
