"Time","A4260550","X"
09:00:00 16/03/2016,10.023,1
09:00:00 17/03/2016,10.028,1
09:00:00 18/03/2016,10.045,1
09:00:00 19/03/2016,10.036,1
09:00:00 20/03/2016,10.025,1
09:00:00 21/03/2016,10.022,1
09:00:00 22/03/2016,10.025,1
09:00:00 23/03/2016,10.034,1
09:00:00 24/03/2016,10.034,1
09:00:00 25/03/2016,10.048,1
09:00:00 26/03/2016,10.054,1
09:00:00 27/03/2016,10.058,1
09:00:00 28/03/2016,10.06,1
09:00:00 29/03/2016,10.068,1
09:00:00 30/03/2016,10.077,1
09:00:00 31/03/2016,10.079,1
09:00:00 01/04/2016,10.09,1
09:00:00 02/04/2016,10.108,1
09:00:00 03/04/2016,10.103,1
09:00:00 04/04/2016,10.106,1
09:00:00 05/04/2016,10.114,1
09:00:00 06/04/2016,10.132,1
09:00:00 07/04/2016,10.124,1
09:00:00 08/04/2016,10.098,1
09:00:00 09/04/2016,10.074,1
09:00:00 10/04/2016,10.062,1
09:00:00 11/04/2016,10.047,1
09:00:00 12/04/2016,10.022,1
09:00:00 13/04/2016,9.996,1
09:00:00 14/04/2016,9.998,1
09:00:00 15/04/2016,10.008,1
09:00:00 16/04/2016,10.009,1
09:00:00 17/04/2016,10.003,1
09:00:00 18/04/2016,10.004,1
09:00:00 19/04/2016,10.012,1
09:00:00 20/04/2016,10.015,1
09:00:00 21/04/2016,10.021,1
09:00:00 22/04/2016,10.018,1
09:00:00 23/04/2016,9.992,1
09:00:00 24/04/2016,9.975,1
09:00:00 25/04/2016,9.976,1
09:00:00 26/04/2016,9.978,1
09:00:00 27/04/2016,9.98,1
09:00:00 28/04/2016,9.979,1
09:00:00 29/04/2016,9.95,1
09:00:00 30/04/2016,9.925,1
09:00:00 01/05/2016,9.933,1
09:00:00 02/05/2016,9.942,1
09:00:00 03/05/2016,9.96,1
09:00:00 04/05/2016,9.969,1
09:00:00 05/05/2016,9.956,1
09:00:00 06/05/2016,9.958,1
09:00:00 07/05/2016,9.956,1
09:00:00 08/05/2016,9.956,1
09:00:00 09/05/2016,9.969,1
09:00:00 10/05/2016,10.01,1
09:00:00 11/05/2016,9.965,1
09:00:00 12/05/2016,9.97,1
09:00:00 13/05/2016,9.964,1
09:00:00 14/05/2016,9.961,1
09:00:00 15/05/2016,9.961,1
09:00:00 16/05/2016,9.954,1
09:00:00 17/05/2016,9.958,1
09:00:00 18/05/2016,9.96,1
09:00:00 19/05/2016,9.96,1
09:00:00 20/05/2016,9.966,1
09:00:00 21/05/2016,9.959,1
09:00:00 22/05/2016,9.962,1
09:00:00 23/05/2016,9.977,1
09:00:00 24/05/2016,9.963,1
09:00:00 25/05/2016,9.964,1
09:00:00 26/05/2016,9.987,1
09:00:00 27/05/2016,9.999,1
09:00:00 28/05/2016,10.013,1
09:00:00 29/05/2016,10,1
09:00:00 30/05/2016,9.999,1
09:00:00 31/05/2016,10.002,1
09:00:00 01/06/2016,9.999,1
09:00:00 02/06/2016,9.994,1
09:00:00 03/06/2016,9.992,1
09:00:00 04/06/2016,9.99,1
09:00:00 05/06/2016,9.99,1
09:00:00 06/06/2016,9.999,1
09:00:00 07/06/2016,9.999,1
09:00:00 08/06/2016,9.991,1
09:00:00 09/06/2016,10.004,1
09:00:00 10/06/2016,10,1
09:00:00 11/06/2016,9.995,1
09:00:00 12/06/2016,9.984,1
09:00:00 13/06/2016,9.978,1
09:00:00 14/06/2016,9.98,1
09:00:00 15/06/2016,9.976,1
09:00:00 16/06/2016,9.976,1
09:00:00 17/06/2016,9.983,1
09:00:00 18/06/2016,9.978,1
09:00:00 19/06/2016,9.972,1
09:00:00 20/06/2016,9.978,1
09:00:00 21/06/2016,9.981,1
09:00:00 22/06/2016,9.992,1
09:00:00 23/06/2016,9.99,1
09:00:00 24/06/2016,9.994,1
09:00:00 25/06/2016,9.986,1
09:00:00 26/06/2016,9.98,1
09:00:00 27/06/2016,9.98,1
09:00:00 28/06/2016,9.977,1
09:00:00 29/06/2016,9.977,1
09:00:00 30/06/2016,9.982,1
09:00:00 01/07/2016,9.988,1
09:00:00 02/07/2016,9.988,1
09:00:00 03/07/2016,10.002,1
09:00:00 04/07/2016,10.007,1
09:00:00 05/07/2016,10.016,1
09:00:00 06/07/2016,10.017,1
09:00:00 07/07/2016,10.027,1
09:00:00 08/07/2016,10.055,1
09:00:00 09/07/2016,10.086,1
09:00:00 10/07/2016,10.121,1
09:00:00 11/07/2016,10.152,1
09:00:00 12/07/2016,10.207,1
09:00:00 13/07/2016,10.229,1
09:00:00 14/07/2016,10.198,1
09:00:00 15/07/2016,10.224,1
09:00:00 16/07/2016,10.237,1
09:00:00 17/07/2016,10.234,1
09:00:00 18/07/2016,10.24,1
09:00:00 19/07/2016,10.242,1
09:00:00 20/07/2016,10.242,1
09:00:00 21/07/2016,10.259,1
09:00:00 22/07/2016,10.297,1
09:00:00 23/07/2016,10.377,1
09:00:00 24/07/2016,10.39,1
09:00:00 25/07/2016,10.41,1
09:00:00 26/07/2016,10.455,1
09:00:00 27/07/2016,10.485,1
09:00:00 28/07/2016,10.527,1
09:00:00 29/07/2016,10.553,1
09:00:00 30/07/2016,10.588,1
09:00:00 31/07/2016,10.626,1
09:00:00 01/08/2016,10.653,1
09:00:00 02/08/2016,10.73,1
09:00:00 03/08/2016,10.772,1
09:00:00 04/08/2016,10.799,1
09:00:00 05/08/2016,10.832,1
09:00:00 06/08/2016,10.895,1
09:00:00 07/08/2016,10.925,1
09:00:00 08/08/2016,10.93,1
09:00:00 09/08/2016,10.95,1
09:00:00 10/08/2016,10.964,1
09:00:00 11/08/2016,10.967,1
09:00:00 12/08/2016,10.978,1
09:00:00 13/08/2016,11.007,1
09:00:00 14/08/2016,11.017,1
09:00:00 15/08/2016,11.033,1
09:00:00 16/08/2016,11.052,1
09:00:00 17/08/2016,11.077,1
09:00:00 18/08/2016,11.081,1
09:00:00 19/08/2016,11.094,1
09:00:00 20/08/2016,11.098,1
09:00:00 21/08/2016,11.102,1
09:00:00 22/08/2016,11.11,1
09:00:00 23/08/2016,11.117,1
09:00:00 24/08/2016,11.103,1
09:00:00 25/08/2016,11.056,1
09:00:00 26/08/2016,11.007,1
09:00:00 27/08/2016,10.984,1
09:00:00 28/08/2016,10.98,1
09:00:00 29/08/2016,10.985,1
09:00:00 30/08/2016,10.997,1
09:00:00 31/08/2016,11.038,1
09:00:00 01/09/2016,11.043,1
09:00:00 02/09/2016,11.03,1
