"Time","A4260903","X"
09:00:00 10/03/2016,4543.5,1
09:00:00 11/03/2016,4705,1
09:00:00 12/03/2016,4807,1
09:00:00 13/03/2016,4696,1
09:00:00 14/03/2016,4388,1
09:00:00 15/03/2016,4197,1
09:00:00 16/03/2016,4378,1
09:00:00 17/03/2016,4493.5,1
09:00:00 18/03/2016,4296.5,1
09:00:00 19/03/2016,4296.5,1
09:00:00 20/03/2016,4410.5,1
09:00:00 21/03/2016,4319.5,1
09:00:00 22/03/2016,4327.5,1
09:00:00 23/03/2016,4327.5,1
09:00:00 24/03/2016,4319.5,1
09:00:00 25/03/2016,4335.5,1
09:00:00 26/03/2016,4486,1
09:00:00 27/03/2016,4662,1
09:00:00 28/03/2016,4696,1
09:00:00 29/03/2016,4738.5,1
09:00:00 30/03/2016,4950.5,1
09:00:00 31/03/2016,5111,1
09:00:00 01/04/2016,5197,1
09:00:00 02/04/2016,5154.5,1
09:00:00 03/04/2016,5090,1
09:00:00 04/04/2016,5227.5,1
09:00:00 05/04/2016,5371,1
09:00:00 06/04/2016,5208.5,1
09:00:00 07/04/2016,5244,1
09:00:00 08/04/2016,5785.5,1
09:00:00 09/04/2016,5961.5,1
09:00:00 10/04/2016,5793.5,1
09:00:00 11/04/2016,5559,1
09:00:00 12/04/2016,5328.5,1
09:00:00 13/04/2016,4992.5,1
09:00:00 14/04/2016,4321,1
09:00:00 15/04/2016,3682.5,1
09:00:00 16/04/2016,3436,1
09:00:00 17/04/2016,3436,1
09:00:00 18/04/2016,3566.5,1
09:00:00 19/04/2016,3624,1
09:00:00 20/04/2016,3572.5,1
09:00:00 21/04/2016,3617,1
09:00:00 22/04/2016,3661,1
09:00:00 23/04/2016,3698,1
09:00:00 24/04/2016,3720,1
09:00:00 25/04/2016,3609.5,1
09:00:00 26/04/2016,3457.5,1
09:00:00 27/04/2016,3339,1
09:00:00 28/04/2016,3210.5,1
09:00:00 29/04/2016,3169.5,1
09:00:00 30/04/2016,2991.5,1
09:00:00 01/05/2016,2204.5,1
09:00:00 02/05/2016,1703.5,1
09:00:00 03/05/2016,1826.5,1
09:00:00 04/05/2016,1896.5,1
09:00:00 05/05/2016,1997.5,1
09:00:00 06/05/2016,2150,1
09:00:00 07/05/2016,2247,1
09:00:00 08/05/2016,2411.5,1
09:00:00 09/05/2016,2517.5,1
09:00:00 10/05/2016,2392,1
09:00:00 11/05/2016,2405,1
09:00:00 12/05/2016,2460,1
09:00:00 13/05/2016,2437.5,1
09:00:00 14/05/2016,2448.5,1
09:00:00 15/05/2016,2344,1
09:00:00 16/05/2016,2201.5,1
09:00:00 17/05/2016,2212,1
09:00:00 18/05/2016,2310.5,1
09:00:00 19/05/2016,2354.5,1
09:00:00 20/05/2016,2325,1
09:00:00 21/05/2016,2114,1
09:00:00 22/05/2016,1968.5,1
09:00:00 23/05/2016,1968.5,1
09:00:00 24/05/2016,2027.5,1
09:00:00 25/05/2016,2166.5,1
09:00:00 26/05/2016,2352,1
