"Time","A4260516",
09:00:00 18/03/2015,       9.810,      1
09:00:00 19/03/2015,       9.811,      1
09:00:00 20/03/2015,       9.787,      1
09:00:00 21/03/2015,       9.786,      1
09:00:00 22/03/2015,       9.788,      1
09:00:00 23/03/2015,       9.793,      1
09:00:00 24/03/2015,       9.801,      1
09:00:00 25/03/2015,       9.804,      1
09:00:00 26/03/2015,       9.805,      1
09:00:00 27/03/2015,       9.810,      1
09:00:00 28/03/2015,       9.812,      1
09:00:00 29/03/2015,       9.816,      1
09:00:00 30/03/2015,       9.822,      1
09:00:00 31/03/2015,       9.825,      1
09:00:00 01/04/2015,       9.824,      1
09:00:00 02/04/2015,       9.824,      1
09:00:00 03/04/2015,       9.821,      1
09:00:00 04/04/2015,       9.817,      1
09:00:00 05/04/2015,       9.819,      1
09:00:00 06/04/2015,       9.822,      1
09:00:00 07/04/2015,       9.833,      1
09:00:00 08/04/2015,       9.840,      1
09:00:00 09/04/2015,       9.873,      1
09:00:00 10/04/2015,       9.863,      1
09:00:00 11/04/2015,       9.859,      1
09:00:00 12/04/2015,       9.857,      1
09:00:00 13/04/2015,       9.857,      1
09:00:00 14/04/2015,       9.856,      1
09:00:00 15/04/2015,       9.854,      1
09:00:00 16/04/2015,       9.857,      1
09:00:00 17/04/2015,       9.869,      1
09:00:00 18/04/2015,       9.888,      1
09:00:00 19/04/2015,       9.884,      1
09:00:00 20/04/2015,       9.887,      1
09:00:00 21/04/2015,       9.883,      1
09:00:00 22/04/2015,       9.875,      1
09:00:00 23/04/2015,       9.868,      1
09:00:00 24/04/2015,       9.860,      1
09:00:00 25/04/2015,       9.848,      1
09:00:00 26/04/2015,       9.836,      1
09:00:00 27/04/2015,       9.818,      1
09:00:00 28/04/2015,       9.803,      1
09:00:00 29/04/2015,       9.794,      1
09:00:00 30/04/2015,       9.783,      1
09:00:00 01/05/2015,       9.781,      1
09:00:00 02/05/2015,       9.784,      1
09:00:00 03/05/2015,       9.784,      1
09:00:00 04/05/2015,       9.785,      1
09:00:00 05/05/2015,       9.773,      1
09:00:00 06/05/2015,       9.766,      1
09:00:00 07/05/2015,       9.768,      1
09:00:00 08/05/2015,       9.752,      1
09:00:00 09/05/2015,       9.741,      1
09:00:00 10/05/2015,       9.734,      1
09:00:00 11/05/2015,       9.740,      1
09:00:00 12/05/2015,       9.742,      1
09:00:00 13/05/2015,       9.744,      1
09:00:00 14/05/2015,       9.747,      1
09:00:00 15/05/2015,       9.763,      1
09:00:00 16/05/2015,       9.723,      1
09:00:00 17/05/2015,       9.674,      1
09:00:00 18/05/2015,       9.623,      1
09:00:00 19/05/2015,       9.633,      1
09:00:00 20/05/2015,       9.541,      1
09:00:00 21/05/2015,       9.825,      1
09:00:00 22/05/2015,       9.939,      1
09:00:00 23/05/2015,       9.994,      1
09:00:00 24/05/2015,       9.983,      1
09:00:00 25/05/2015,       9.973,      1
09:00:00 26/05/2015,       9.926,      1
09:00:00 27/05/2015,       9.845,      1
09:00:00 28/05/2015,       9.775,    150
09:00:00 29/05/2015,       9.795,    150
09:00:00 30/05/2015,       9.851,    150
09:00:00 31/05/2015,       9.813,    150
09:00:00 01/06/2015,       9.848,    150
09:00:00 02/06/2015,       9.979,    150
09:00:00 03/06/2015,       9.980,    150
09:00:00 04/06/2015,       9.917,    150
09:00:00 05/06/2015,       9.879,    150
09:00:00 06/06/2015,      10.003,    150
09:00:00 07/06/2015,      10.003,    150
09:00:00 08/06/2015,       9.941,    150
09:00:00 09/06/2015,       9.915,    150
09:00:00 10/06/2015,      10.081,    150
09:00:00 11/06/2015,      10.167,    150
09:00:00 12/06/2015,      10.132,    150
09:00:00 13/06/2015,      10.089,    150
09:00:00 14/06/2015,      10.044,    150
09:00:00 15/06/2015,      10.008,    150
09:00:00 16/06/2015,       9.960,    150
09:00:00 17/06/2015,       9.925,    150
09:00:00 18/06/2015,       9.936,    150
09:00:00 19/06/2015,      10.021,    150
09:00:00 20/06/2015,      10.088,    150
09:00:00 21/06/2015,      10.128,    150
09:00:00 22/06/2015,      10.091,    150
09:00:00 23/06/2015,      10.019,    150
09:00:00 24/06/2015,      10.041,    150
09:00:00 25/06/2015,      10.176,    150
09:00:00 26/06/2015,      10.255,    150
09:00:00 27/06/2015,       9.799,    150
09:00:00 28/06/2015,       9.810,    150
09:00:00 29/06/2015,       9.811,    150
09:00:00 30/06/2015,"",    201
09:00:00 01/07/2015,       9.832,    150
09:00:00 02/07/2015,"",    201
09:00:00 03/07/2015,       9.856,    150
09:00:00 04/07/2015,       9.871,    150
09:00:00 05/07/2015,       9.854,    150
09:00:00 06/07/2015,       9.841,    150
09:00:00 07/07/2015,       9.830,    150
09:00:00 08/07/2015,       9.837,    150
09:00:00 09/07/2015,       9.838,    150
09:00:00 10/07/2015,       9.833,    150
09:00:00 11/07/2015,       9.828,    150
09:00:00 12/07/2015,       9.822,    150
09:00:00 13/07/2015,       9.825,    150
09:00:00 14/07/2015,       9.829,    150
09:00:00 15/07/2015,       9.836,    150
09:00:00 16/07/2015,       9.851,    150
09:00:00 17/07/2015,"",    255
09:00:00 18/07/2015,"",    255
