"Time","A4261110",
09:00:00 18/03/2015,       3.174,    150
09:00:00 19/03/2015,       3.173,    150
09:00:00 20/03/2015,       3.172,    150
09:00:00 21/03/2015,       3.175,    150
09:00:00 22/03/2015,       3.161,    150
09:00:00 23/03/2015,       3.148,    150
09:00:00 24/03/2015,       3.173,    150
09:00:00 25/03/2015,       3.192,    150
09:00:00 26/03/2015,       3.182,    150
09:00:00 27/03/2015,       3.187,    150
09:00:00 28/03/2015,       3.200,    150
09:00:00 29/03/2015,       3.195,    150
09:00:00 30/03/2015,       3.196,    150
09:00:00 31/03/2015,       3.203,    150
09:00:00 01/04/2015,       3.210,    150
09:00:00 02/04/2015,       3.251,    150
09:00:00 03/04/2015,       3.257,    150
09:00:00 04/04/2015,       3.245,    150
09:00:00 05/04/2015,       3.234,    150
09:00:00 06/04/2015,       3.235,    150
09:00:00 07/04/2015,       3.244,    150
09:00:00 08/04/2015,       3.257,    150
09:00:00 09/04/2015,       3.244,    150
09:00:00 10/04/2015,       3.240,    150
09:00:00 11/04/2015,       3.244,    150
09:00:00 12/04/2015,       3.242,    150
09:00:00 13/04/2015,       3.247,    150
09:00:00 14/04/2015,       3.245,    150
09:00:00 15/04/2015,       3.242,    150
09:00:00 16/04/2015,       3.248,    150
09:00:00 17/04/2015,       3.207,    150
09:00:00 18/04/2015,       3.209,    150
09:00:00 19/04/2015,       3.207,    150
09:00:00 20/04/2015,       3.219,    150
09:00:00 21/04/2015,       3.220,    150
09:00:00 22/04/2015,       3.214,    150
09:00:00 23/04/2015,       3.204,    150
09:00:00 24/04/2015,       3.191,    150
09:00:00 25/04/2015,       3.180,    150
09:00:00 26/04/2015,       3.190,    150
09:00:00 27/04/2015,       3.183,    150
09:00:00 28/04/2015,       3.167,    150
09:00:00 29/04/2015,       3.158,    150
09:00:00 30/04/2015,       3.154,    150
09:00:00 01/05/2015,       3.152,    150
09:00:00 02/05/2015,       3.145,    150
09:00:00 03/05/2015,       3.147,    150
09:00:00 04/05/2015,       3.150,    150
09:00:00 05/05/2015,       3.138,    150
09:00:00 06/05/2015,       3.139,    150
09:00:00 07/05/2015,       3.148,    150
09:00:00 08/05/2015,       3.157,    150
09:00:00 09/05/2015,       3.143,    150
09:00:00 10/05/2015,       3.112,    150
09:00:00 11/05/2015,       3.104,    150
09:00:00 12/05/2015,       3.102,    150
09:00:00 13/05/2015,       3.155,    150
09:00:00 14/05/2015,       3.174,    150
09:00:00 15/05/2015,       3.174,    150
09:00:00 16/05/2015,       3.178,    150
09:00:00 17/05/2015,       3.181,    150
09:00:00 18/05/2015,       3.184,    150
09:00:00 19/05/2015,       3.179,    150
09:00:00 20/05/2015,       3.170,    150
09:00:00 21/05/2015,       3.179,    150
09:00:00 22/05/2015,       3.187,    150
09:00:00 23/05/2015,       3.187,    150
09:00:00 24/05/2015,       3.178,    150
09:00:00 25/05/2015,       3.172,    150
09:00:00 26/05/2015,       3.165,    150
09:00:00 27/05/2015,       3.159,    150
09:00:00 28/05/2015,       3.151,    150
09:00:00 29/05/2015,       3.145,    150
09:00:00 30/05/2015,       3.138,    150
09:00:00 31/05/2015,       3.134,    150
09:00:00 01/06/2015,       3.133,    150
09:00:00 02/06/2015,       3.136,    150
09:00:00 03/06/2015,       3.134,    150
09:00:00 04/06/2015,       3.128,    150
09:00:00 05/06/2015,       3.121,    150
09:00:00 06/06/2015,       3.123,    150
09:00:00 07/06/2015,       3.118,    150
09:00:00 08/06/2015,       3.116,    150
09:00:00 09/06/2015,       3.117,    150
09:00:00 10/06/2015,       3.130,    150
09:00:00 11/06/2015,       3.134,    150
09:00:00 12/06/2015,       3.133,    150
09:00:00 13/06/2015,       3.131,    150
09:00:00 14/06/2015,       3.131,    150
09:00:00 15/06/2015,       3.135,    150
09:00:00 16/06/2015,       3.140,    150
09:00:00 17/06/2015,       3.148,    150
09:00:00 18/06/2015,       3.143,    150
09:00:00 19/06/2015,       3.139,    150
09:00:00 20/06/2015,       3.128,    150
09:00:00 21/06/2015,       3.120,    150
09:00:00 22/06/2015,       3.109,    150
09:00:00 23/06/2015,       3.102,    150
09:00:00 24/06/2015,       3.112,    150
09:00:00 25/06/2015,       3.125,    150
09:00:00 26/06/2015,       3.124,    150
09:00:00 27/06/2015,       3.121,    150
09:00:00 28/06/2015,       3.121,    150
09:00:00 29/06/2015,       3.121,    150
09:00:00 30/06/2015,"",    255
09:00:00 01/07/2015,"",    255
09:00:00 02/07/2015,"",    255
