"Time","A4260902",
09:00:00 19/03/2015,       3.113,      1
09:00:00 20/03/2015,       3.097,      1
09:00:00 21/03/2015,       3.101,      1
09:00:00 22/03/2015,       3.105,      1
09:00:00 23/03/2015,       3.099,      1
09:00:00 24/03/2015,       3.086,      1
09:00:00 25/03/2015,       3.124,      1
09:00:00 26/03/2015,       3.127,      1
09:00:00 27/03/2015,       3.114,      1
09:00:00 28/03/2015,       3.124,      1
09:00:00 29/03/2015,       3.135,      1
09:00:00 30/03/2015,       3.132,      1
09:00:00 31/03/2015,       3.125,      1
09:00:00 01/04/2015,       3.126,      1
09:00:00 02/04/2015,       3.094,      1
09:00:00 03/04/2015,       3.103,      1
09:00:00 04/04/2015,       3.105,      1
09:00:00 05/04/2015,       3.098,      1
09:00:00 06/04/2015,       3.098,      1
09:00:00 07/04/2015,       3.092,      1
09:00:00 08/04/2015,       3.112,      1
09:00:00 09/04/2015,       3.118,      1
09:00:00 10/04/2015,       3.115,      1
09:00:00 11/04/2015,       3.138,      1
09:00:00 12/04/2015,       3.143,      1
09:00:00 13/04/2015,       3.144,      1
09:00:00 14/04/2015,       3.154,      1
09:00:00 15/04/2015,       3.155,      1
09:00:00 16/04/2015,       3.146,      1
09:00:00 17/04/2015,       3.145,      1
09:00:00 18/04/2015,       3.140,      1
09:00:00 19/04/2015,       3.130,      1
09:00:00 20/04/2015,       3.132,      1
09:00:00 21/04/2015,       3.134,      1
09:00:00 22/04/2015,       3.132,      1
09:00:00 23/04/2015,       3.127,      1
09:00:00 24/04/2015,       3.129,      1
09:00:00 25/04/2015,       3.114,      1
09:00:00 26/04/2015,       3.105,      1
09:00:00 27/04/2015,       3.110,      1
09:00:00 28/04/2015,       3.099,      1
09:00:00 29/04/2015,       3.092,      1
09:00:00 30/04/2015,       3.083,      1
09:00:00 01/05/2015,       3.096,      1
09:00:00 02/05/2015,       3.114,      1
09:00:00 03/05/2015,       3.107,      1
09:00:00 04/05/2015,       3.120,      1
09:00:00 05/05/2015,       3.126,      1
09:00:00 06/05/2015,       3.095,      1
09:00:00 07/05/2015,       3.120,      1
09:00:00 08/05/2015,       3.120,      1
09:00:00 09/05/2015,       3.111,      1
09:00:00 10/05/2015,       3.081,      1
09:00:00 11/05/2015,       3.045,      1
09:00:00 12/05/2015,       3.050,      1
09:00:00 13/05/2015,       3.110,      1
09:00:00 14/05/2015,       3.144,      1
09:00:00 15/05/2015,       3.142,      1
09:00:00 16/05/2015,       3.155,      1
09:00:00 17/05/2015,       3.170,      1
09:00:00 18/05/2015,       3.176,      1
09:00:00 19/05/2015,       3.171,      1
09:00:00 20/05/2015,       3.167,      1
09:00:00 21/05/2015,       3.153,      1
09:00:00 22/05/2015,       3.158,      1
09:00:00 23/05/2015,       3.164,      1
09:00:00 24/05/2015,       3.169,      1
09:00:00 25/05/2015,       3.161,      1
09:00:00 26/05/2015,       3.155,      1
09:00:00 27/05/2015,       3.149,      1
09:00:00 28/05/2015,       3.142,    150
09:00:00 29/05/2015,       3.133,    150
09:00:00 30/05/2015,       3.126,    150
09:00:00 31/05/2015,       3.120,    150
09:00:00 01/06/2015,       3.110,    150
09:00:00 02/06/2015,       3.117,    150
09:00:00 03/06/2015,       3.116,    150
09:00:00 04/06/2015,       3.117,    150
09:00:00 05/06/2015,       3.099,    150
09:00:00 06/06/2015,       3.102,    150
09:00:00 07/06/2015,       3.113,    150
09:00:00 08/06/2015,       3.109,    150
09:00:00 09/06/2015,       3.103,    150
09:00:00 10/06/2015,       3.101,    150
09:00:00 11/06/2015,       3.113,    150
09:00:00 12/06/2015,       3.119,    150
09:00:00 13/06/2015,       3.122,    150
09:00:00 14/06/2015,       3.123,    150
09:00:00 15/06/2015,       3.125,    150
09:00:00 16/06/2015,       3.136,    150
09:00:00 17/06/2015,       3.141,    150
09:00:00 18/06/2015,       3.127,    150
09:00:00 19/06/2015,       3.116,    150
09:00:00 20/06/2015,       3.116,    150
09:00:00 21/06/2015,       3.110,    150
09:00:00 22/06/2015,       3.109,    150
09:00:00 23/06/2015,       3.110,    150
09:00:00 24/06/2015,       3.103,    150
09:00:00 25/06/2015,       3.101,    150
09:00:00 26/06/2015,       3.117,    150
09:00:00 27/06/2015,       3.119,    150
09:00:00 28/06/2015,       3.114,    150
09:00:00 29/06/2015,       3.114,    150
09:00:00 30/06/2015,       3.116,    150
09:00:00 01/07/2015,       3.115,    150
09:00:00 02/07/2015,       3.117,    150
09:00:00 03/07/2015,       3.105,    150
09:00:00 04/07/2015,       3.092,    150
09:00:00 05/07/2015,       3.093,    150
09:00:00 06/07/2015,       3.096,    150
09:00:00 07/07/2015,       3.093,    150
09:00:00 08/07/2015,       3.102,    150
09:00:00 09/07/2015,       3.104,    150
09:00:00 10/07/2015,       3.112,    150
09:00:00 11/07/2015,       3.115,    150
09:00:00 12/07/2015,       3.105,    150
09:00:00 13/07/2015,       3.108,    150
09:00:00 14/07/2015,       3.134,    150
09:00:00 15/07/2015,       3.137,    150
09:00:00 16/07/2015,       3.136,    150
09:00:00 17/07/2015,"",    255
09:00:00 18/07/2015,"",    255
