Sample Point Name,sampleDate,dailyStage (m),dailyVolume (ML/day),qualityCode,Comments
LK5DS_563km,10/04/2016 09:00:20,13.358, 5150.0,1,Operational Data (1 Good)
LK5DS_563km,11/04/2016 09:00:20,13.343, 4938.5,1,Operational Data (1 Good)
LK5DS_563km,12/04/2016 09:00:20,13.329, 4619.5,1,Operational Data (1 Good)
LK5DS_563km,13/04/2016 09:00:20,13.326, 4368.0,1,Operational Data (1 Good)
LK5DS_563km,14/04/2016 09:00:20,13.325, 4320.0,1,Operational Data (1 Good)
LK5DS_563km,15/04/2016 09:00:20,13.318, 4255.5,1,Operational Data (1 Good)
LK5DS_563km,16/04/2016 09:00:20,13.319, 4263.5,1,Operational Data (1 Good)
LK5DS_563km,17/04/2016 09:00:20,13.328, 4344.5,1,Operational Data (1 Good)
LK5DS_563km,18/04/2016 09:00:20,13.327, 4393.0,1,Operational Data (1 Good)
LK5DS_563km,19/04/2016 09:00:20,13.323, 4344.5,1,Operational Data (1 Good)
LK5DS_563km,20/04/2016 09:00:20,13.319, 4328.0,1,Operational Data (1 Good)
LK5DS_563km,21/04/2016 09:00:20,13.321, 4368.0,1,Operational Data (1 Good)
LK5DS_563km,22/04/2016 09:00:20,13.323, 4408.5,1,Operational Data (1 Good)
LK5DS_563km,23/04/2016 09:00:20,13.316, 4097.0,1,Operational Data (1 Good)
LK5DS_563km,24/04/2016 09:00:20,13.315, 3760.5,1,Operational Data (1 Good)
LK5DS_563km,25/04/2016 09:00:20,13.318, 3783.5,1,Operational Data (1 Good)
LK5DS_563km,26/04/2016 09:00:20,13.321, 3791.5,1,Operational Data (1 Good)
LK5DS_563km,27/04/2016 09:00:20,13.318, 3631.5,1,Operational Data (1 Good)
LK5DS_563km,28/04/2016 09:00:20,13.304, 3261.5,1,Operational Data (1 Good)
LK5DS_563km,29/04/2016 09:00:20,13.286, 2854.5,1,Operational Data (1 Good)
LK5DS_563km,30/04/2016 09:00:20,13.285, 2557.5,1,Operational Data (1 Good)
LK5DS_563km,01/05/2016 09:00:20,13.320, 2576.5,1,Operational Data (1 Good)
LK5DS_563km,02/05/2016 09:00:20,13.344, 2602.5,1,Operational Data (1 Good)
LK5DS_563km,03/05/2016 09:00:20,13.338, 2424.5,1,Operational Data (1 Good)
LK5DS_563km,04/05/2016 09:00:20,13.311, 2353.5,1,Operational Data (1 Good)
LK5DS_563km,05/05/2016 09:00:20,13.318, 2334.5,1,Operational Data (1 Good)
LK5DS_563km,06/05/2016 09:00:20,13.314, 2296.5,1,Operational Data (1 Good)
LK5DS_563km,07/05/2016 09:00:20,13.311, 2258.5,1,Operational Data (1 Good)
LK5DS_563km,08/05/2016 09:00:20,13.307, 2245.5,1,Operational Data (1 Good)
LK5DS_563km,09/05/2016 09:00:20,13.303, 2258.0,1,Operational Data (1 Good)
LK5DS_563km,10/05/2016 09:00:20,13.306, 2154.0,1,Operational Data (1 Good)
LK5DS_563km,11/05/2016 09:00:20,13.305, 2129.5,1,Operational Data (1 Good)
LK5DS_563km,12/05/2016 09:00:20,13.298, 2202.5,1,Operational Data (1 Good)
LK5DS_563km,13/05/2016 09:00:20,13.291, 2196.0,1,Operational Data (1 Good)
LK5DS_563km,14/05/2016 09:00:20,13.293, 2202.5,1,Operational Data (1 Good)
LK5DS_563km,15/05/2016 09:00:20,13.290, 2196.5,1,Operational Data (1 Good)
LK5DS_563km,16/05/2016 09:00:20,13.290, 2178.0,1,Operational Data (1 Good)
LK5DS_563km,17/05/2016 09:00:20,13.287, 2172.0,1,Operational Data (1 Good)
LK5DS_563km,18/05/2016 09:00:20,13.288, 2178.0,1,Operational Data (1 Good)
LK5DS_563km,19/05/2016 09:00:20,13.289, 2196.5,1,Operational Data (1 Good)
LK5DS_563km,20/05/2016 09:00:20,13.290, 2209.0,1,Operational Data (1 Good)
LK5DS_563km,21/05/2016 09:00:20,13.290, 2233.5,1,Operational Data (1 Good)
LK5DS_563km,22/05/2016 09:00:20,13.287, 2258.0,1,Operational Data (1 Good)
LK5DS_563km,23/05/2016 09:00:20,13.287, 2221.0,1,Operational Data (1 Good)
LK5DS_563km,24/05/2016 09:00:20,13.289, 2202.5,1,Operational Data (1 Good)
LK5DS_563km,25/05/2016 09:00:20,13.288, 2271.0,1,Operational Data (1 Good)
LK5DS_563km,26/05/2016 09:00:20,13.306, 2464.5,1,Operational Data (1 Good)
LK5DS_563km,27/05/2016 09:00:20,13.331, 2662.0,1,Operational Data (1 Good)
LK5DS_563km,28/05/2016 09:00:20,13.335, 2649.0,1,Operational Data (1 Good)
LK5DS_563km,29/05/2016 09:00:20,13.331, 2529.0,1,Operational Data (1 Good)
LK5DS_563km,30/05/2016 09:00:20,13.324, 2437.0,1,Operational Data (1 Good)
LK5DS_563km,31/05/2016 09:00:20,13.315, 2379.0,1,Operational Data (1 Good)
LK5DS_563km,01/06/2016 09:00:20,13.310, 2392.0,1,Operational Data (1 Good)
LK5DS_563km,02/06/2016 09:00:20,13.314, 2430.5,1,Operational Data (1 Good)
LK5DS_563km,03/06/2016 09:00:20,13.315, 2404.5,1,Operational Data (1 Good)
LK5DS_563km,04/06/2016 09:00:20,13.313, 2366.0,1,Operational Data (1 Good)
LK5DS_563km,05/06/2016 09:00:20,13.312, 2379.0,1,Operational Data (1 Good)
LK5DS_563km,06/06/2016 09:00:20,13.310, 2404.5,1,Operational Data (1 Good)
LK5DS_563km,07/06/2016 09:00:20,13.312, 2398.0,1,Operational Data (1 Good)
LK5DS_563km,08/06/2016 09:00:20,13.310, 2398.0,1,Operational Data (1 Good)
LK5DS_563km,09/06/2016 09:00:20,13.307, 2463.0,1,Operational Data (1 Good)
LK5DS_563km,10/06/2016 09:00:20,13.311, 2405.5,1,Operational Data (1 Good)
LK5DS_563km,11/06/2016 09:00:20,13.304, 2264.5,1,Operational Data (1 Good)
LK5DS_563km,12/06/2016 09:00:20,13.299, 2245.5,1,Operational Data (1 Good)
LK5DS_563km,13/06/2016 09:00:20,13.299, 2277.0,1,Operational Data (1 Good)
LK5DS_563km,14/06/2016 09:00:20,13.296, 2302.5,1,Operational Data (1 Good)
LK5DS_563km,15/06/2016 09:00:20,13.297, 2290.0,1,Operational Data (1 Good)
LK5DS_563km,16/06/2016 09:00:20,13.293, 2283.5,1,Operational Data (1 Good)
LK5DS_563km,17/06/2016 09:00:20,13.294, 2296.0,1,Operational Data (1 Good)
LK5DS_563km,18/06/2016 09:00:20,13.299, 2308.5,1,Operational Data (1 Good)
LK5DS_563km,19/06/2016 09:00:20,13.303, 2353.0,1,Operational Data (1 Good)
LK5DS_563km,20/06/2016 09:00:20,13.303, 2366.0,1,Operational Data (1 Good)
LK5DS_563km,21/06/2016 09:00:20,13.298, 2334.0,1,Operational Data (1 Good)
LK5DS_563km,22/06/2016 09:00:20,13.294, 2271.0,1,Operational Data (1 Good)
LK5DS_563km,23/06/2016 09:00:20,13.291, 2202.5,1,Operational Data (1 Good)
LK5DS_563km,24/06/2016 09:00:20,13.302, 2153.5,1,Operational Data (1 Good)
LK5DS_563km,25/06/2016 09:00:20,13.296, 2135.0,1,Operational Data (1 Good)
LK5DS_563km,26/06/2016 09:00:20,13.285, 2178.0,1,Operational Data (1 Good)
LK5DS_563km,27/06/2016 09:00:20,13.283, 2215.0,1,Operational Data (1 Good)
LK5DS_563km,28/06/2016 09:00:20,13.284, 2233.5,1,Operational Data (1 Good)
LK5DS_563km,29/06/2016 09:00:20,13.283, 2246.0,1,Operational Data (1 Good)
LK5DS_563km,30/06/2016 09:00:20,13.282, 2246.0,1,Operational Data (1 Good)
LK4DS_516km,01/07/2015 09:00:21,10.028,0,5,Daily discharge not calculated or not available (2 Fair - Estimated)
LK4DS_516km,02/07/2015 09:00:21,10.063, 3970.0,1,Operational Data (2 Fair - Estimated)
LK4DS_516km,03/07/2015 09:00:21,10.507, 5843.0,1,Operational Data (2 Fair - Estimated)
LK4DS_516km,04/07/2015 09:00:21,10.639, 7545.0,1,Operational Data (2 Fair - Estimated)
LK4DS_516km,05/07/2015 09:00:21,10.623, 7428.0,1,Operational Data (2 Fair - Estimated)
LK4DS_516km,06/07/2015 09:00:21,10.601, 7287.0,1,Operational Data (2 Fair - Estimated)
LK4DS_516km,07/07/2015 09:00:21,10.664, 7659.5,1,Operational Data (2 Fair - Estimated)
LK4DS_516km,08/07/2015 09:00:21,10.714, 8238.5,1,Operational Data (2 Fair - Estimated)
LK4DS_516km,09/07/2015 09:00:21,10.755, 8497.5,1,Operational Data (2 Fair - Estimated)
LK4DS_516km,10/07/2015 09:00:21,10.844, 8921.5,1,Operational Data (2 Fair - Estimated)
LK4DS_516km,11/07/2015 09:00:21,10.874, 9239.5,1,Operational Data (1 Good)
LK4DS_516km,12/07/2015 09:00:21,10.864, 9141.5,1,Operational Data (1 Good)
LK4DS_516km,13/07/2015 09:00:21,10.870, 9204.0,1,Operational Data (1 Good)
LK4DS_516km,14/07/2015 09:00:21,10.891, 9401.0,1,Operational Data (1 Good)
LK4DS_516km,15/07/2015 09:00:21,10.907, 9527.5,1,Operational Data (1 Good)
LK4DS_516km,16/07/2015 09:00:21,10.903, 9428.5,1,Operational Data (1 Good)
LK4DS_516km,17/07/2015 09:00:21,10.869, 9045.0,1,Operational Data (1 Good)
LK4DS_516km,18/07/2015 09:00:21,10.743, 8246.5,1,Operational Data (1 Good)
LK4DS_516km,19/07/2015 09:00:21,10.701, 7580.0,1,Operational Data (1 Good)
LK4DS_516km,20/07/2015 09:00:21,10.662, 7439.0,1,Operational Data (1 Good)
LK4DS_516km,21/07/2015 09:00:21,10.657, 7496.5,1,Operational Data (1 Good)
LK4DS_516km,22/07/2015 09:00:21,10.629, 7420.5,1,Operational Data (1 Good)
LK4DS_516km,23/07/2015 09:00:21,10.615, 7245.5,1,Operational Data (1 Good)
LK4DS_516km,24/07/2015 09:00:21,10.496, 6787.5,1,Operational Data (1 Good)
LK4DS_516km,25/07/2015 09:00:21,10.435, 6218.5,1,Operational Data (1 Good)
LK4DS_516km,26/07/2015 09:00:21,10.417, 6020.0,1,Operational Data (1 Good)
LK4DS_516km,27/07/2015 09:00:21,10.402, 5941.5,1,Operational Data (1 Good)
LK4DS_516km,28/07/2015 09:00:21,10.406, 5918.5,1,Operational Data (1 Good)
LK4DS_516km,29/07/2015 09:00:21,10.414, 5918.5,1,Operational Data (1 Good)
LK4DS_516km,30/07/2015 09:00:21,10.522, 5926.0,1,Operational Data (1 Good)
LK4DS_516km,31/07/2015 09:00:21,10.659,0,5,Daily discharge not calculated or not available (1 Good)
LK4DS_516km,01/08/2015 09:00:21,10.712,0,5,Daily discharge not calculated or not available (1 Good)
LK4DS_516km,02/08/2015 09:00:21,10.732, 7048.5,1,Operational Data (1 Good)
LK4DS_516km,03/08/2015 09:00:21,10.735, 7132.5,1,Operational Data (1 Good)
LK4DS_516km,04/08/2015 09:00:21,10.736, 7107.0,1,Operational Data (1 Good)
LK4DS_516km,05/08/2015 09:00:21,10.718, 6956.5,1,Operational Data (1 Good)
LK4DS_516km,06/08/2015 09:00:21,10.694, 6823.0,1,Operational Data (1 Good)
LK4DS_516km,07/08/2015 09:00:21,10.697, 6839.5,1,Operational Data (1 Good)
LK4DS_516km,08/08/2015 09:00:21,10.710, 6939.5,1,Operational Data (1 Good)
LK4DS_516km,09/08/2015 09:00:21,10.722, 7006.0,1,Operational Data (1 Good)
LK4DS_516km,10/08/2015 09:00:21,10.713, 6889.5,1,Operational Data (1 Good)
LK4DS_516km,11/08/2015 09:00:21,10.681, 6756.5,1,Operational Data (1 Good)
LK4DS_516km,12/08/2015 09:00:21,10.688, 6634.5,1,Operational Data (1 Good)
LK4DS_516km,13/08/2015 09:00:21,10.658, 6561.0,1,Operational Data (1 Good)
LK4DS_516km,14/08/2015 09:00:21,10.676, 6666.5,1,Operational Data (1 Good)
LK4DS_516km,15/08/2015 09:00:21,10.692, 6806.5,1,Operational Data (1 Good)
LK4DS_516km,16/08/2015 09:00:21,10.710, 6922.5,1,Operational Data (1 Good)
LK4DS_516km,17/08/2015 09:00:21,10.721, 7014.5,1,Operational Data (1 Good)
LK4DS_516km,18/08/2015 09:00:21,10.726, 7115.5,1,Operational Data (1 Good)
LK4DS_516km,19/08/2015 09:00:21,10.696, 6917.0,1,Operational Data (1 Good)
LK4DS_516km,20/08/2015 09:00:21,10.659, 6610.0,1,Operational Data (1 Good)
LK4DS_516km,21/08/2015 09:00:21,10.579, 6171.5,1,Operational Data (1 Good)
LK4DS_516km,22/08/2015 09:00:21,10.502, 5846.0,1,Operational Data (1 Good)
LK4DS_516km,23/08/2015 09:00:21,10.470, 5861.5,1,Operational Data (1 Good)
LK4DS_516km,24/08/2015 09:00:21,10.441, 5675.0,1,Operational Data (1 Good)
LK4DS_516km,25/08/2015 09:00:21,10.367, 5357.5,1,Operational Data (1 Good)
LK4DS_516km,26/08/2015 09:00:21,10.391, 5387.0,1,Operational Data (1 Good)
LK4DS_516km,27/08/2015 09:00:21,10.415, 5548.0,1,Operational Data (1 Good)
LK4DS_516km,28/08/2015 09:00:21,10.420, 5509.0,1,Operational Data (1 Good)
LK4DS_516km,29/08/2015 09:00:21,10.435, 5587.5,1,Operational Data (1 Good)
LK4DS_516km,30/08/2015 09:00:21,10.446, 5674.0,1,Operational Data (1 Good)
LK4DS_516km,31/08/2015 09:00:21,10.466, 5786.5,1,Operational Data (1 Good)
LK4DS_516km,01/09/2015 09:00:21,10.487,0,5,Daily discharge not calculated or not available (1 Good)
LK4DS_516km,02/09/2015 09:00:21,10.620, 6436.5,1,Operational Data (1 Good)
LK4DS_516km,03/09/2015 09:00:21,10.732, 7123.0,1,Operational Data (1 Good)
LK4DS_516km,04/09/2015 09:00:21,10.768, 7556.5,1,Operational Data (1 Good)
LK4DS_516km,05/09/2015 09:00:21,10.677, 7257.0,1,Operational Data (1 Good)
LK4DS_516km,06/09/2015 09:00:21,10.641, 6854.0,1,Operational Data (1 Good)
LK4DS_516km,07/09/2015 09:00:21,10.626, 6718.0,1,Operational Data (1 Good)
LK4DS_516km,08/09/2015 09:00:21,10.612, 6539.0,1,Operational Data (1 Good)
LK4DS_516km,09/09/2015 09:00:21,10.602, 6632.0,1,Operational Data (1 Good)
LK4DS_516km,10/09/2015 09:00:21,10.648, 6722.0,1,Operational Data (1 Good)
LK4DS_516km,11/09/2015 09:00:21,10.651, 6627.0,1,Operational Data (1 Good)
LK4DS_516km,12/09/2015 09:00:21,10.624, 6446.0,1,Operational Data (1 Good)
LK4DS_516km,13/09/2015 09:00:21,10.581, 6267.5,1,Operational Data (1 Good)
LK4DS_516km,14/09/2015 09:00:21,10.559, 6124.0,1,Operational Data (1 Good)
LK4DS_516km,15/09/2015 09:00:21,10.599, 6311.0,1,Operational Data (1 Good)
LK4DS_516km,16/09/2015 09:00:21,10.643, 6725.0,1,Operational Data (1 Good)
LK4DS_516km,17/09/2015 09:00:21,10.673, 6973.0,1,Operational Data (1 Good)
LK4DS_516km,18/09/2015 09:00:21,10.777, 7637.5,1,Operational Data (1 Good)
LK4DS_516km,19/09/2015 09:00:21,10.911, 8580.5,1,Operational Data (1 Good)
LK4DS_516km,20/09/2015 09:00:21,10.930, 8942.0,1,Operational Data (1 Good)
LK4DS_516km,21/09/2015 09:00:21,10.934, 8977.5,1,Operational Data (1 Good)
LK4DS_516km,22/09/2015 09:00:21,10.935, 9147.5,1,Operational Data (1 Good)
LK4DS_516km,23/09/2015 09:00:21,10.941, 9201.0,1,Operational Data (1 Good)
LK4DS_516km,24/09/2015 09:00:21,10.916, 8982.0,1,Operational Data (1 Good)
LK4DS_516km,25/09/2015 09:00:21,10.867, 8817.5,1,Operational Data (1 Good)
LK4DS_516km,26/09/2015 09:00:21,10.874, 8836.0,1,Operational Data (1 Good)
LK4DS_516km,27/09/2015 09:00:21,10.877, 8998.5,1,Operational Data (1 Good)
LK4DS_516km,28/09/2015 09:00:21,10.887, 9134.0,1,Operational Data (1 Good)
LK4DS_516km,29/09/2015 09:00:21,10.872, 9207.5,1,Operational Data (1 Good)
LK4DS_516km,30/09/2015 09:00:21,10.850, 9126.0,1,Operational Data (1 Good)
LK4DS_516km,01/10/2015 09:00:21,10.820,0,5,Daily discharge not calculated or not available (1 Good)
LK4DS_516km,02/10/2015 09:00:21,10.840, 9154.5,1,Operational Data (1 Good)
LK4DS_516km,03/10/2015 09:00:21,10.875, 9556.0,1,Operational Data (1 Good)
LK4DS_516km,04/10/2015 09:00:21,10.892, 9694.0,1,Operational Data (1 Good)
LK4DS_516km,05/10/2015 09:00:21,10.897, 9584.0,1,Operational Data (1 Good)
LK4DS_516km,06/10/2015 09:00:21,10.914, 9446.0,1,Operational Data (1 Good)
LK4DS_516km,07/10/2015 09:00:21,10.879, 9296.5,1,Operational Data (1 Good)
LK4DS_516km,08/10/2015 09:00:21,10.907, 9462.5,1,Operational Data (1 Good)
LK4DS_516km,09/10/2015 09:00:21,10.936, 9880.5,1,Operational Data (1 Good)
LK4DS_516km,10/10/2015 09:00:21,10.987,10019.0,1,Operational Data (1 Good)
LK4DS_516km,11/10/2015 09:00:21,10.964, 9952.5,1,Operational Data (1 Good)
LK4DS_516km,12/10/2015 09:00:21,10.949, 9768.0,1,Operational Data (1 Good)
LK4DS_516km,13/10/2015 09:00:21,10.950, 9713.0,1,Operational Data (1 Good)
LK4DS_516km,14/10/2015 09:00:21,10.916, 9559.0,1,Operational Data (1 Good)
LK4DS_516km,15/10/2015 09:00:21,10.923, 9414.5,1,Operational Data (1 Good)
LK4DS_516km,16/10/2015 09:00:21,10.859, 9101.5,1,Operational Data (1 Good)
LK4DS_516km,17/10/2015 09:00:21,10.830, 8698.5,1,Operational Data (1 Good)
LK4DS_516km,18/10/2015 09:00:21,10.843, 8734.5,1,Operational Data (1 Good)
LK4DS_516km,19/10/2015 09:00:21,10.852, 8815.0,1,Operational Data (1 Good)
LK4DS_516km,20/10/2015 09:00:21,10.846, 8725.0,1,Operational Data (1 Good)
LK4DS_516km,21/10/2015 09:00:21,10.849, 8698.0,1,Operational Data (1 Good)
LK4DS_516km,22/10/2015 09:00:21,10.843, 8680.5,1,Operational Data (1 Good)
LK4DS_516km,23/10/2015 09:00:21,10.948, 9060.5,1,Operational Data (1 Good)
LK4DS_516km,24/10/2015 09:00:21,10.977, 9512.0,1,Operational Data (1 Good)
LK4DS_516km,25/10/2015 09:00:21,10.987, 9604.0,1,Operational Data (1 Good)
LK4DS_516km,26/10/2015 09:00:21,10.973, 9485.5,1,Operational Data (1 Good)
LK4DS_516km,27/10/2015 09:00:21,10.999, 9494.5,1,Operational Data (1 Good)
LK4DS_516km,28/10/2015 09:00:21,11.043, 9856.0,1,Operational Data (1 Good)
LK4DS_516km,29/10/2015 09:00:21,11.062,10036.0,1,Operational Data (1 Good)
LK4DS_516km,30/10/2015 09:00:21,10.986, 9688.5,1,Operational Data (1 Good)
LK4DS_516km,31/10/2015 09:00:21,10.962, 9283.5,1,Operational Data (1 Good)
LK4DS_516km,01/11/2015 09:00:21,10.958, 9104.5,1,Operational Data (1 Good)
LK4DS_516km,02/11/2015 09:00:21,10.951, 8926.5,1,Operational Data (1 Good)
LK4DS_516km,03/11/2015 09:00:21,10.951, 8936.0,1,Operational Data (1 Good)
LK4DS_516km,04/11/2015 09:00:21,10.893, 8643.5,1,Operational Data (1 Good)
LK4DS_516km,05/11/2015 09:00:21,10.941, 8647.5,1,Operational Data (1 Good)
LK4DS_516km,06/11/2015 09:00:21,10.969, 8971.5,1,Operational Data (1 Good)
LK4DS_516km,07/11/2015 09:00:21,10.908, 8574.0,1,Operational Data (1 Good)
LK4DS_516km,08/11/2015 09:00:21,10.830, 7898.0,1,Operational Data (1 Good)
LK4DS_516km,09/11/2015 09:00:21,10.763, 7350.0,1,Operational Data (1 Good)
LK4DS_516km,10/11/2015 09:00:21,10.654, 6709.0,1,Operational Data (1 Good)
LK4DS_516km,11/11/2015 09:00:21,10.508, 6027.5,1,Operational Data (1 Good)
LK4DS_516km,12/11/2015 09:00:21,10.469, 5669.5,1,Operational Data (1 Good)
LK4DS_516km,13/11/2015 09:00:21,10.488, 5677.0,1,Operational Data (1 Good)
LK4DS_516km,14/11/2015 09:00:21,10.496, 5750.0,1,Operational Data (1 Good)
LK4DS_516km,15/11/2015 09:00:21,10.501, 5701.0,1,Operational Data (1 Good)
LK4DS_516km,16/11/2015 09:00:21,10.502, 5636.0,1,Operational Data (1 Good)
LK4DS_516km,17/11/2015 09:00:21,10.522, 5759.0,1,Operational Data (1 Good)
LK4DS_516km,18/11/2015 09:00:21,10.554, 5982.0,1,Operational Data (1 Good)
LK4DS_516km,19/11/2015 09:00:21,10.562, 6074.0,1,Operational Data (1 Good)
LK4DS_516km,20/11/2015 09:00:21,10.554, 5883.5,1,Operational Data (1 Good)
LK4DS_516km,21/11/2015 09:00:21,10.470, 5541.5,1,Operational Data (1 Good)
LK4DS_516km,22/11/2015 09:00:21,10.440, 5230.5,1,Operational Data (1 Good)
LK4DS_516km,23/11/2015 09:00:21,10.403, 4970.5,1,Operational Data (1 Good)
LK4DS_516km,24/11/2015 09:00:21,10.344, 4746.5,1,Operational Data (1 Good)
LK4DS_516km,25/11/2015 09:00:21,10.370, 4828.5,1,Operational Data (1 Good)
LK4DS_516km,26/11/2015 09:00:21,10.376, 4596.5,1,Operational Data (1 Good)
LK4DS_516km,27/11/2015 09:00:21,10.354, 4461.0,1,Operational Data (1 Good)
LK4DS_516km,28/11/2015 09:00:21,10.366, 4708.5,1,Operational Data (1 Good)
LK4DS_516km,29/11/2015 09:00:21,10.345, 4600.0,1,Operational Data (1 Good)
LK4DS_516km,30/11/2015 09:00:21,10.344, 4615.5,1,Operational Data (1 Good)
LK4DS_516km,01/12/2015 09:00:21,10.359, 4608.0,1,Operational Data (1 Good)
LK4DS_516km,02/12/2015 09:00:21,10.332, 4608.0,1,Operational Data (1 Good)
LK4DS_516km,03/12/2015 09:00:21,10.365, 4771.5,1,Operational Data (1 Good)
LK4DS_516km,04/12/2015 09:00:21,10.403, 4986.5,1,Operational Data (1 Good)
LK4DS_516km,05/12/2015 09:00:21,10.425, 5180.5,1,Operational Data (1 Good)
LK4DS_516km,06/12/2015 09:00:21,10.420, 5188.5,1,Operational Data (1 Good)
LK4DS_516km,07/12/2015 09:00:21,10.394, 5050.0,1,Operational Data (1 Good)
LK4DS_516km,08/12/2015 09:00:21,10.369, 4921.5,1,Operational Data (1 Good)
LK4DS_516km,09/12/2015 09:00:21,10.358, 4874.0,1,Operational Data (1 Good)
LK4DS_516km,10/12/2015 09:00:21,10.374, 4905.5,1,Operational Data (1 Good)
LK4DS_516km,11/12/2015 09:00:21,10.374, 4985.5,1,Operational Data (1 Good)
LK4DS_516km,12/12/2015 09:00:21,10.378, 5066.5,1,Operational Data (1 Good)
LK4DS_516km,13/12/2015 09:00:21,10.401, 5123.5,1,Operational Data (1 Good)
LK4DS_516km,14/12/2015 09:00:21,10.395, 5083.0,1,Operational Data (1 Good)
LK4DS_516km,15/12/2015 09:00:21,10.394, 5083.0,1,Operational Data (1 Good)
LK4DS_516km,16/12/2015 09:00:21,10.396, 5148.0,1,Operational Data (1 Good)
LK4DS_516km,17/12/2015 09:00:21,10.502, 5494.0,1,Operational Data (1 Good)
LK4DS_516km,18/12/2015 09:00:21,10.501, 5898.0,1,Operational Data (1 Good)
LK4DS_516km,19/12/2015 09:00:21,10.507, 5857.0,1,Operational Data (1 Good)
LK4DS_516km,20/12/2015 09:00:21,10.455, 5442.0,1,Operational Data (1 Good)
LK4DS_516km,21/12/2015 09:00:21,10.293, 4813.0,1,Operational Data (1 Good)
LK4DS_516km,22/12/2015 09:00:21,10.328, 4694.5,1,Operational Data (1 Good)
LK4DS_516km,23/12/2015 09:00:21,10.361, 4977.5,1,Operational Data (1 Good)
LK4DS_516km,24/12/2015 09:00:21,10.377, 2629.5,1,Operational Data (1 Good)
LK4DS_516km,25/12/2015 09:00:21,10.397,0,5,Daily discharge not calculated or not available (1 Good)
LK4DS_516km,26/12/2015 09:00:21,10.372,0,5,Daily discharge not calculated or not available (1 Good)
LK4DS_516km,27/12/2015 09:00:21,10.325,0,5,Daily discharge not calculated or not available (1 Good)
LK4DS_516km,28/12/2015 09:00:21,10.340,0,5,Daily discharge not calculated or not available (1 Good)
LK4DS_516km,29/12/2015 09:00:21,10.346,0,5,Daily discharge not calculated or not available (1 Good)
LK4DS_516km,30/12/2015 09:00:21,10.365,0,5,Daily discharge not calculated or not available (1 Good)
LK4DS_516km,31/12/2015 09:00:21,10.373,0,5,Daily discharge not calculated or not available (1 Good)
LK4DS_516km,01/01/2016 09:00:21,10.360,0,5,Daily discharge not calculated or not available (1 Good)
LK4DS_516km,02/01/2016 09:00:21,10.349,0,5,Daily discharge not calculated or not available (1 Good)
LK4DS_516km,03/01/2016 09:00:21,10.341,0,5,Daily discharge not calculated or not available (1 Good)
LK4DS_516km,04/01/2016 09:00:21,10.363, 5050.5,1,Operational Data (1 Good)
LK4DS_516km,05/01/2016 09:00:21,10.394, 5288.5,1,Operational Data (1 Good)
LK4DS_516km,06/01/2016 09:00:21,10.451, 5508.5,1,Operational Data (1 Good)
LK4DS_516km,07/01/2016 09:00:21,10.423, 5571.0,1,Operational Data (1 Good)
LK4DS_516km,08/01/2016 09:00:21,10.396, 5432.0,1,Operational Data (1 Good)
LK4DS_516km,09/01/2016 09:00:21,10.386, 5293.5,1,Operational Data (1 Good)
LK4DS_516km,10/01/2016 09:00:21,10.368, 5197.5,1,Operational Data (1 Good)
LK4DS_516km,11/01/2016 09:00:21,10.350, 5134.0,1,Operational Data (1 Good)
LK4DS_516km,12/01/2016 09:00:21,10.354, 5158.0,1,Operational Data (1 Good)
LK4DS_516km,13/01/2016 09:00:21,10.362, 5246.0,1,Operational Data (1 Good)
LK4DS_516km,14/01/2016 09:00:21,10.367, 5144.0,1,Operational Data (1 Good)
LK4DS_516km,15/01/2016 09:00:21,10.390, 5299.0,1,Operational Data (1 Good)
LK4DS_516km,16/01/2016 09:00:21,10.491, 5847.0,1,Operational Data (1 Good)
LK4DS_516km,17/01/2016 09:00:21,10.506, 6057.0,1,Operational Data (1 Good)
LK4DS_516km,18/01/2016 09:00:21,10.518, 6099.0,1,Operational Data (1 Good)
LK4DS_516km,19/01/2016 09:00:21,10.517, 6099.0,1,Operational Data (1 Good)
LK4DS_516km,20/01/2016 09:00:21,10.505, 5940.0,1,Operational Data (1 Good)
LK4DS_516km,21/01/2016 09:00:21,10.479, 5815.5,1,Operational Data (1 Good)
LK4DS_516km,22/01/2016 09:00:21,10.487, 6129.5,1,Operational Data (1 Good)
LK4DS_516km,23/01/2016 09:00:21,10.585, 6716.5,1,Operational Data (1 Good)
LK4DS_516km,24/01/2016 09:00:21,10.613, 7001.0,1,Operational Data (1 Good)
LK4DS_516km,25/01/2016 09:00:21,10.609, 6983.0,1,Operational Data (1 Good)
LK4DS_516km,26/01/2016 09:00:21,10.558, 6821.5,1,Operational Data (1 Good)
LK4DS_516km,27/01/2016 09:00:21,10.520, 6634.5,1,Operational Data (1 Good)
LK4DS_516km,28/01/2016 09:00:21,10.486, 6399.0,1,Operational Data (1 Good)
LK4DS_516km,29/01/2016 09:00:21,10.468, 6312.0,1,Operational Data (1 Good)
LK4DS_516km,30/01/2016 09:00:21,10.524, 6601.0,1,Operational Data (1 Good)
LK4DS_516km,31/01/2016 09:00:21,10.571, 6902.0,1,Operational Data (1 Good)
LK4DS_516km,01/02/2016 09:00:21,10.580, 7037.5,1,Operational Data (1 Good)
LK4DS_516km,02/02/2016 09:00:21,10.708, 7592.0,1,Operational Data (1 Good)
LK4DS_516km,03/02/2016 09:00:21,10.696, 7582.0,1,Operational Data (1 Good)
