"Time","A4260511",
09:00:00 01/03/2015,"",    255
09:00:00 02/03/2015,      4848.0,     25
09:00:00 03/03/2015,      5143.5,     25
09:00:00 04/03/2015,      5311.5,     25
09:00:00 05/03/2015,      5331.0,     25
09:00:00 06/03/2015,      5363.0,     25
09:00:00 07/03/2015,      5318.0,     25
09:00:00 08/03/2015,      5337.5,     25
09:00:00 09/03/2015,      5402.0,     25
09:00:00 10/03/2015,      5363.0,     25
09:00:00 11/03/2015,      5330.5,     25
09:00:00 12/03/2015,      5274.0,     25
09:00:00 13/03/2015,      5445.5,     25
09:00:00 14/03/2015,      5715.0,     25
09:00:00 15/03/2015,      5462.0,     25
09:00:00 16/03/2015,      5023.0,     25
09:00:00 17/03/2015,      4710.5,     25
09:00:00 18/03/2015,      4181.5,     25
09:00:00 19/03/2015,      3655.0,     25
09:00:00 20/03/2015,      3255.5,     25
09:00:00 21/03/2015,      2899.0,     25
09:00:00 22/03/2015,      2725.5,     25
09:00:00 23/03/2015,      2668.0,     25
09:00:00 24/03/2015,      2643.0,     25
09:00:00 25/03/2015,      2578.5,     25
09:00:00 26/03/2015,      2519.0,     25
09:00:00 27/03/2015,      2533.5,     25
09:00:00 28/03/2015,      2593.0,     25
09:00:00 29/03/2015,      2613.0,     25
09:00:00 30/03/2015,      2603.0,     25
09:00:00 31/03/2015,      2578.0,     25
09:00:00 01/04/2015,      2514.0,     25
09:00:00 02/04/2015,      2479.5,     25
09:00:00 03/04/2015,      2668.0,     25
09:00:00 04/04/2015,      2836.5,     25
09:00:00 05/04/2015,      2804.5,     25
09:00:00 06/04/2015,      2772.0,     25
09:00:00 07/04/2015,      2710.0,     25
09:00:00 08/04/2015,      2663.5,     25
09:00:00 09/04/2015,      2688.5,     25
09:00:00 10/04/2015,      2794.5,     25
09:00:00 11/04/2015,      2858.5,     25
09:00:00 12/04/2015,      2804.5,     25
09:00:00 13/04/2015,      2831.5,     25
09:00:00 14/04/2015,      2947.0,     25
09:00:00 15/04/2015,      3037.0,     25
09:00:00 16/04/2015,      3094.0,     25
09:00:00 17/04/2015,      3258.5,     25
09:00:00 18/04/2015,      3430.0,     25
09:00:00 19/04/2015,      3424.0,     25
09:00:00 20/04/2015,      3276.0,     25
09:00:00 21/04/2015,      3072.5,     25
09:00:00 22/04/2015,      3009.0,     25
09:00:00 23/04/2015,      2969.5,     25
09:00:00 24/04/2015,      2891.0,     25
09:00:00 25/04/2015,      2477.5,     25
09:00:00 26/04/2015,      1960.5,     25
09:00:00 27/04/2015,      1850.5,     25
09:00:00 28/04/2015,      1867.5,     25
09:00:00 29/04/2015,      1884.0,     25
09:00:00 30/04/2015,      1879.5,     25
09:00:00 01/05/2015,      1888.0,     25
09:00:00 02/05/2015,      1850.5,     25
09:00:00 03/05/2015,      1796.0,     25
09:00:00 04/05/2015,      1850.5,     25
09:00:00 05/05/2015,      1769.5,     25
09:00:00 06/05/2015,      1587.0,     25
09:00:00 07/05/2015,      1579.0,     25
09:00:00 08/05/2015,      1582.0,     25
09:00:00 09/05/2015,      1527.0,     25
09:00:00 10/05/2015,      1458.5,     25
09:00:00 11/05/2015,      1416.5,     25
09:00:00 12/05/2015,      1424.0,     25
09:00:00 13/05/2015,      1458.0,     25
09:00:00 14/05/2015,      1539.0,     25
09:00:00 15/05/2015,      1598.0,     25
09:00:00 16/05/2015,      1582.0,     25
09:00:00 17/05/2015,      1531.0,     25
09:00:00 18/05/2015,      1496.0,     25
09:00:00 19/05/2015,      1515.0,     25
09:00:00 20/05/2015,      1523.0,     25
09:00:00 21/05/2015,      1454.5,     25
09:00:00 22/05/2015,      1394.5,     25
09:00:00 23/05/2015,      1440.0,     25
09:00:00 24/05/2015,      1481.0,     25
09:00:00 25/05/2015,      1462.0,     25
09:00:00 26/05/2015,      1496.5,     25
09:00:00 27/05/2015,      1527.0,     25
09:00:00 28/05/2015,      1571.0,     25
09:00:00 29/05/2015,      1606.5,     25
09:00:00 30/05/2015,      1570.0,     25
09:00:00 31/05/2015,      1566.0,     25
09:00:00 01/06/2015,"",    255
09:00:00 02/06/2015,"",    255
09:00:00 03/06/2015,"",    255
09:00:00 04/06/2015,"",    255
09:00:00 05/06/2015,"",    255
09:00:00 06/06/2015,"",    255
09:00:00 07/06/2015,"",    255
09:00:00 08/06/2015,"",    255
09:00:00 09/06/2015,"",    255
09:00:00 10/06/2015,"",    255
09:00:00 11/06/2015,"",    255
09:00:00 12/06/2015,"",    255
09:00:00 13/06/2015,"",    255
09:00:00 14/06/2015,"",    255
09:00:00 15/06/2015,"",    255
09:00:00 16/06/2015,"",    255
09:00:00 17/06/2015,"",    255
09:00:00 18/06/2015,"",    255
09:00:00 19/06/2015,"",    255
09:00:00 20/06/2015,"",    255
09:00:00 21/06/2015,"",    255
09:00:00 22/06/2015,"",    255
09:00:00 23/06/2015,"",    255
09:00:00 24/06/2015,"",    255
09:00:00 25/06/2015,"",    255
09:00:00 26/06/2015,"",    255
09:00:00 27/06/2015,"",    255
09:00:00 28/06/2015,"",    255
09:00:00 29/06/2015,"",    255
09:00:00 30/06/2015,"",    255
09:00:00 01/07/2015,"",    255
09:00:00 02/07/2015,"",    255
