"Time","A4260903",
09:00:00 18/03/2015,       0.646,      1
09:00:00 19/03/2015,       0.550,      1
09:00:00 20/03/2015,       0.640,      1
09:00:00 21/03/2015,       0.604,      1
09:00:00 22/03/2015,       0.526,      1
09:00:00 23/03/2015,       0.456,      1
09:00:00 24/03/2015,       0.689,      1
09:00:00 25/03/2015,       0.548,      1
09:00:00 26/03/2015,       0.563,      1
09:00:00 27/03/2015,       0.668,      1
09:00:00 28/03/2015,       0.543,      1
09:00:00 29/03/2015,       0.477,      1
09:00:00 30/03/2015,       0.502,      1
09:00:00 31/03/2015,       0.524,      1
09:00:00 01/04/2015,       0.476,      1
09:00:00 02/04/2015,       0.555,      1
09:00:00 03/04/2015,       0.566,      1
09:00:00 04/04/2015,       0.542,      1
09:00:00 05/04/2015,       0.525,      1
09:00:00 06/04/2015,       0.547,      1
09:00:00 07/04/2015,       0.713,      1
09:00:00 08/04/2015,       0.725,      1
09:00:00 09/04/2015,       0.599,      1
09:00:00 10/04/2015,       0.576,      1
09:00:00 11/04/2015,       0.567,      1
09:00:00 12/04/2015,       0.538,      1
09:00:00 13/04/2015,       0.565,      1
09:00:00 14/04/2015,       0.521,      1
09:00:00 15/04/2015,       0.526,      1
09:00:00 16/04/2015,       0.602,      1
09:00:00 17/04/2015,       0.568,      1
09:00:00 18/04/2015,       0.619,      1
09:00:00 19/04/2015,       0.683,      1
09:00:00 20/04/2015,       0.701,      1
09:00:00 21/04/2015,       0.692,      1
09:00:00 22/04/2015,       0.682,      1
09:00:00 23/04/2015,       0.650,      1
09:00:00 24/04/2015,       0.616,      1
09:00:00 25/04/2015,       0.613,      1
09:00:00 26/04/2015,       0.703,      1
09:00:00 27/04/2015,       0.673,      1
09:00:00 28/04/2015,       0.654,      1
09:00:00 29/04/2015,       0.610,      1
09:00:00 30/04/2015,       0.620,      1
09:00:00 01/05/2015,       0.604,      1
09:00:00 02/05/2015,       0.517,      1
09:00:00 03/05/2015,       0.571,      1
09:00:00 04/05/2015,       0.530,      1
09:00:00 05/05/2015,       0.465,      1
09:00:00 06/05/2015,       0.715,      1
09:00:00 07/05/2015,       0.584,      1
09:00:00 08/05/2015,       0.649,      1
09:00:00 09/05/2015,       0.584,      1
09:00:00 10/05/2015,       0.575,      1
09:00:00 11/05/2015,       0.714,      1
09:00:00 12/05/2015,       0.607,      1
09:00:00 13/05/2015,       0.760,      1
09:00:00 14/05/2015,       0.672,      1
09:00:00 15/05/2015,       0.634,      1
09:00:00 16/05/2015,       0.601,      1
09:00:00 17/05/2015,       0.569,      1
09:00:00 18/05/2015,       0.556,      1
09:00:00 19/05/2015,       0.551,      1
09:00:00 20/05/2015,       0.578,      1
09:00:00 21/05/2015,       0.707,      1
09:00:00 22/05/2015,       0.662,      1
09:00:00 23/05/2015,       0.665,      1
09:00:00 24/05/2015,       0.602,      1
09:00:00 25/05/2015,       0.584,      1
09:00:00 26/05/2015,       0.601,      1
09:00:00 27/05/2015,       0.584,      1
09:00:00 28/05/2015,       0.591,    150
09:00:00 29/05/2015,       0.608,    150
09:00:00 30/05/2015,       0.607,    150
09:00:00 31/05/2015,       0.596,    150
09:00:00 01/06/2015,       0.657,    150
09:00:00 02/06/2015,       0.607,    150
09:00:00 03/06/2015,       0.598,    150
09:00:00 04/06/2015,       0.559,    150
09:00:00 05/06/2015,       0.648,    150
09:00:00 06/06/2015,       0.627,    150
09:00:00 07/06/2015,       0.551,    150
09:00:00 08/06/2015,       0.564,    150
09:00:00 09/06/2015,       0.610,    150
09:00:00 10/06/2015,       0.672,    150
09:00:00 11/06/2015,       0.625,    150
09:00:00 12/06/2015,       0.617,    150
09:00:00 13/06/2015,       0.587,    150
09:00:00 14/06/2015,       0.586,    150
09:00:00 15/06/2015,       0.597,    150
09:00:00 16/06/2015,       0.616,    150
09:00:00 17/06/2015,       0.629,    150
09:00:00 18/06/2015,       0.671,    150
09:00:00 19/06/2015,       0.717,    150
09:00:00 20/06/2015,       0.651,    150
09:00:00 21/06/2015,       0.626,    150
09:00:00 22/06/2015,       0.533,    150
09:00:00 23/06/2015,       0.472,    150
09:00:00 24/06/2015,       0.608,    150
09:00:00 25/06/2015,       0.696,    150
09:00:00 26/06/2015,       0.643,    150
09:00:00 27/06/2015,       0.612,    150
09:00:00 28/06/2015,       0.629,    150
09:00:00 29/06/2015,       0.620,    150
09:00:00 30/06/2015,       0.631,    150
09:00:00 01/07/2015,       0.639,    150
09:00:00 02/07/2015,       0.625,    150
09:00:00 03/07/2015,       0.692,    150
09:00:00 04/07/2015,       0.693,    150
09:00:00 05/07/2015,       0.723,    150
09:00:00 06/07/2015,       0.718,    150
09:00:00 07/07/2015,       0.749,    150
09:00:00 08/07/2015,       0.759,    150
09:00:00 09/07/2015,       0.758,    150
09:00:00 10/07/2015,       0.740,    150
09:00:00 11/07/2015,       0.762,    150
09:00:00 12/07/2015,       0.945,    150
09:00:00 13/07/2015,       1.109,    150
09:00:00 14/07/2015,       0.926,    150
09:00:00 15/07/2015,       0.942,    150
09:00:00 16/07/2015,       0.950,    150
09:00:00 17/07/2015,"",    255
09:00:00 18/07/2015,"",    255
