"Time","A4260513",
09:00:00 28/02/2015,      8898.5,     25
09:00:00 01/03/2015,"",    255
09:00:00 02/03/2015,      8918.5,     25
09:00:00 03/03/2015,      9318.0,     25
09:00:00 04/03/2015,      9584.0,     25
09:00:00 05/03/2015,      9605.0,     25
09:00:00 06/03/2015,      9718.5,     25
09:00:00 07/03/2015,      9749.0,     25
09:00:00 08/03/2015,      9697.5,     25
09:00:00 09/03/2015,      9749.5,     25
09:00:00 10/03/2015,      9780.5,     25
09:00:00 11/03/2015,      9728.5,     25
09:00:00 12/03/2015,      9625.5,     25
09:00:00 13/03/2015,      9408.5,     25
09:00:00 14/03/2015,      9200.5,     25
09:00:00 15/03/2015,      9096.0,     25
09:00:00 16/03/2015,      8941.0,     25
09:00:00 17/03/2015,      8442.0,     25
09:00:00 18/03/2015,      7732.0,     25
09:00:00 19/03/2015,      6640.5,     25
09:00:00 20/03/2015,      5612.5,     25
09:00:00 21/03/2015,      5538.0,     25
09:00:00 22/03/2015,      5696.5,     25
09:00:00 23/03/2015,      5688.0,     25
09:00:00 24/03/2015,      5636.5,     25
09:00:00 25/03/2015,      5584.5,     25
09:00:00 26/03/2015,      5540.0,     25
09:00:00 27/03/2015,      5487.0,     25
09:00:00 28/03/2015,      5513.5,     25
09:00:00 29/03/2015,      5575.0,     25
09:00:00 30/03/2015,      5601.5,     25
09:00:00 31/03/2015,      5407.5,     25
09:00:00 01/04/2015,      5354.5,     25
09:00:00 02/04/2015,      5336.5,     25
09:00:00 03/04/2015,      5336.5,     25
09:00:00 04/04/2015,      5643.5,     25
09:00:00 05/04/2015,      5817.5,     25
09:00:00 06/04/2015,      5887.5,     25
09:00:00 07/04/2015,      5940.0,     25
09:00:00 08/04/2015,      5949.0,     25
09:00:00 09/04/2015,      5870.5,     25
09:00:00 10/04/2015,      5765.5,     25
09:00:00 11/04/2015,      5826.5,     25
09:00:00 12/04/2015,      5887.5,     25
09:00:00 13/04/2015,      5835.0,     25
09:00:00 14/04/2015,      5861.0,     25
09:00:00 15/04/2015,      6001.5,     25
09:00:00 16/04/2015,      6108.0,     25
09:00:00 17/04/2015,      6316.0,     25
09:00:00 18/04/2015,      6809.0,     25
09:00:00 19/04/2015,      7025.0,     25
09:00:00 20/04/2015,      6853.0,     25
09:00:00 21/04/2015,      6637.0,     25
09:00:00 22/04/2015,      6378.5,     25
09:00:00 23/04/2015,      6242.0,     25
09:00:00 24/04/2015,      6135.0,     25
09:00:00 25/04/2015,      5640.5,     25
09:00:00 26/04/2015,      5150.0,     25
09:00:00 27/04/2015,      4964.5,     25
09:00:00 28/04/2015,      4772.0,     25
09:00:00 29/04/2015,      4671.5,     25
09:00:00 30/04/2015,      4646.0,     25
09:00:00 01/05/2015,      4646.0,     25
09:00:00 02/05/2015,      4679.5,     25
09:00:00 03/05/2015,      4604.0,     25
09:00:00 04/05/2015,      4545.0,     25
09:00:00 05/05/2015,      4553.0,     25
09:00:00 06/05/2015,      4421.0,     25
09:00:00 07/05/2015,      4201.5,     25
09:00:00 08/05/2015,      3953.5,     25
09:00:00 09/05/2015,      3936.5,     25
09:00:00 10/05/2015,      4111.0,     25
09:00:00 11/05/2015,      4151.0,     25
09:00:00 12/05/2015,      4167.5,     25
09:00:00 13/05/2015,      4175.5,     25
09:00:00 14/05/2015,      4233.0,     25
09:00:00 15/05/2015,      4331.5,     25
09:00:00 16/05/2015,      4356.0,     25
09:00:00 17/05/2015,      4339.5,     25
09:00:00 18/05/2015,      4290.0,     25
09:00:00 19/05/2015,      4298.0,     25
09:00:00 20/05/2015,      4331.0,     25
09:00:00 21/05/2015,      4257.5,     25
09:00:00 22/05/2015,      4127.5,     25
09:00:00 23/05/2015,      3880.5,     25
09:00:00 24/05/2015,      3640.5,     25
09:00:00 25/05/2015,      3553.0,     25
09:00:00 26/05/2015,      3515.0,     25
09:00:00 27/05/2015,      3507.0,     25
09:00:00 28/05/2015,      3568.0,     25
09:00:00 29/05/2015,      3637.0,     25
09:00:00 30/05/2015,      3621.5,     25
09:00:00 31/05/2015,      3575.5,     25
09:00:00 01/06/2015,"",    255
09:00:00 02/06/2015,"",    255
09:00:00 03/06/2015,"",    255
09:00:00 04/06/2015,"",    255
09:00:00 05/06/2015,"",    255
09:00:00 06/06/2015,"",    255
09:00:00 07/06/2015,"",    255
09:00:00 08/06/2015,"",    255
09:00:00 09/06/2015,"",    255
09:00:00 10/06/2015,"",    255
09:00:00 11/06/2015,"",    255
09:00:00 12/06/2015,"",    255
09:00:00 13/06/2015,"",    255
09:00:00 14/06/2015,"",    255
09:00:00 15/06/2015,"",    255
09:00:00 16/06/2015,"",    255
09:00:00 17/06/2015,"",    255
09:00:00 18/06/2015,"",    255
09:00:00 19/06/2015,"",    255
09:00:00 20/06/2015,"",    255
09:00:00 21/06/2015,"",    255
09:00:00 22/06/2015,"",    255
09:00:00 23/06/2015,"",    255
09:00:00 24/06/2015,"",    255
09:00:00 25/06/2015,"",    255
09:00:00 26/06/2015,"",    255
09:00:00 27/06/2015,"",    255
09:00:00 28/06/2015,"",    255
09:00:00 29/06/2015,"",    255
09:00:00 30/06/2015,"",    255
09:00:00 01/07/2015,"",    255
09:00:00 02/07/2015,"",    255
